,circulating_supply,cmc_rank,date_added,id,last_updated,max_supply,name,num_market_pairs,platform,platform.id,platform.name,platform.slug,platform.symbol,quote.USD.last_updated,quote.USD.market_cap,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.price,quote.USD.volume_24h,slug,symbol,tags,total_supply
908,17718408.0,909,2018-08-10T00:00:00.000Z,3151,2018-12-09T00:53:31.000Z,,Akroma,2,,,,,,2018-12-09T00:53:31.000Z,388201.98217901296,-2.88166,-10.3541,-35.9971,0.0219095294667,3588.3968398349,akroma,AKA,['mineable'],17718408.0
909,116845228.0,910,2014-02-22T00:00:00.000Z,145,2018-12-09T00:54:03.000Z,,DopeCoin,3,,,,,,2018-12-09T00:54:03.000Z,382940.0310744795,0.175625,9.49591,-30.2519,0.00327732709011,2838.40339239575,dopecoin,DOPE,[],116845228.0
910,8561188.07976896,911,2017-05-30T00:00:00.000Z,1694,2018-12-09T00:54:10.000Z,88888888.0,Sumokoin,5,,,,,,2018-12-09T00:54:10.000Z,379896.82258234854,0.123815,-0.0254371,-22.6238,0.0443743110235,3132.41522136977,sumokoin,SUMO,['mineable'],17450077.079769
911,300000000.0,912,2018-08-06T00:00:00.000Z,3086,2018-12-09T00:53:31.000Z,,Kora Network Token,3,,1027.0,Ethereum,ethereum,ETH,2018-12-09T00:53:31.000Z,378282.790023,5.9174,-0.625387,-8.12853,0.00126094263341,20793.6165941111,kora-network-token,KNT,[],712500000.0
912,8497863.444629,913,2018-10-30T00:00:00.000Z,3523,2018-12-09T00:53:37.000Z,60000000.0,SnodeCoin,2,,,,,,2018-12-09T00:53:37.000Z,372373.17158999015,-1.73715,-2.96691,-21.8917,0.0438196228989,6385.94410907846,snodecoin,SND,[],9297863.444629
913,2190467598.0,914,2018-08-20T00:00:00.000Z,3194,2018-12-09T00:53:30.000Z,,DPRating,7,,1027.0,Ethereum,ethereum,ETH,2018-12-09T00:53:30.000Z,371566.15775129566,0.0498572,-2.19259,-30.3934,0.000169628693933,78728.3408827334,dprating,RATING,[],9967999182.0
914,18897126.0,915,2017-10-31T00:00:00.000Z,2127,2018-12-09T00:53:14.000Z,,eBitcoin,6,,1027.0,Ethereum,ethereum,ETH,2018-12-09T00:53:14.000Z,371515.0957434633,-1.0888,7.70295,35.7263,0.0196598729216,39520.3677279668,ebtcnew,EBTC,[],21000000.0
915,71804993.0545167,916,2017-11-15T00:00:00.000Z,2180,2018-12-09T00:53:17.000Z,,bitJob,7,,1027.0,Ethereum,ethereum,ETH,2018-12-09T00:53:17.000Z,371035.72169342684,-0.362922,3.57804,-39.5023,0.00516726909801,12811.2413126443,student-coin,STU,[],200000000.0
916,17638681.0,917,2017-10-31T00:00:00.000Z,2126,2018-12-09T00:53:13.000Z,,FlypMe,1,,1027.0,Ethereum,ethereum,ETH,2018-12-09T00:53:13.000Z,369508.06756151427,0.197174,1.40779,-20.1533,0.0209487357678,4702.39947234633,flypme,FYP,[],35277362.7186
917,1978148040.1392,918,2018-07-19T00:00:00.000Z,2946,2018-12-09T00:53:28.000Z,,Proton Token,7,,1027.0,Ethereum,ethereum,ETH,2018-12-09T00:53:28.000Z,364949.0424496835,0.0435216,-2.85801,-18.916,0.000184490258082,86942.3002571123,proton-token,PTT,[],10000000000.0
918,78905319.717783,919,2018-01-31T00:00:00.000Z,2491,2018-12-09T00:53:20.000Z,131500000.0,Travelflex,6,,,,,,2018-12-09T00:53:20.000Z,364040.0548403763,0.627378,-7.40195,-32.1245,0.00461363132603,949.585976968745,travelflex,TRF,[],107325263.527783
919,39121694.18899,920,2015-04-21T00:00:00.000Z,894,2018-12-09T00:54:06.000Z,68000000.0,Neutron,5,,,,,,2018-12-09T00:54:06.000Z,363204.79141150875,6.62645,-24.388,-15.7373,0.00928397399297,790.752057534521,neutron,NTRN,[],39121694.18899
920,12725381.7420355,921,2018-08-03T00:00:00.000Z,3071,2018-12-09T00:53:29.000Z,50000000.0,EUNO,2,,,,,,2018-12-09T00:53:29.000Z,361661.09493536747,0.181526,-10.1699,-53.4978,0.0284204515249,805.031679238481,euno,EUNO,['mineable'],20325914.2925638
921,745929.296427898,922,2018-01-20T00:00:00.000Z,2436,2018-12-09T00:53:21.000Z,,RefToken,2,,1027.0,Ethereum,ethereum,ETH,2018-12-09T00:53:21.000Z,360733.95451254054,0.642245,-9.8816,-17.7525,0.483603414211,18941.5984048714,reftoken,REF,[],50000000.0
922,645515075.327001,923,2018-01-19T00:00:00.000Z,2426,2018-12-09T00:53:19.000Z,,ShareX,3,,1027.0,Ethereum,ethereum,ETH,2018-12-09T00:53:19.000Z,360122.54379455344,0.0257558,-2.48134,-9.61981,0.000557884017832,1232.27646700188,sharex,SEXC,[],1000000000.0
923,299657534.657,924,2018-12-04T00:00:00.000Z,3625,2018-12-09T00:53:37.000Z,,QuadrantProtocol,4,,1027.0,Ethereum,ethereum,ETH,2018-12-09T00:53:37.000Z,353271.8380848846,-1.34179,-4.86205,,0.00117891858948,78362.3684648729,quadrantprotocol,EQUAD,[],1000000000.0
924,12244134.9651,925,2017-12-29T00:00:00.000Z,2269,2018-12-09T00:53:18.000Z,,WandX,2,,1027.0,Ethereum,ethereum,ETH,2018-12-09T00:53:18.000Z,351180.84096501686,0.0257558,16.4046,1.11337,0.0286815558605,765.735029182734,wandx,WAND,[],16013284.0
925,201221067.0,926,2018-08-06T00:00:00.000Z,3091,2018-12-09T00:53:31.000Z,,Sapien,2,,1027.0,Ethereum,ethereum,ETH,2018-12-09T00:53:31.000Z,350748.1253951326,0.0257558,-4.20362,-24.0552,0.00174309842714,16167.481512482,sapien,SPN,[],500000000.0
926,3509535.10131341,927,2018-07-05T00:00:00.000Z,2884,2018-12-09T00:53:27.000Z,,FSBT API Token,5,,1027.0,Ethereum,ethereum,ETH,2018-12-09T00:53:27.000Z,345517.833715475,0.748056,2.38053,-22.0723,0.0984511690982,1541861.70432881,fsbt-api-token,FSBT,[],3699483.44590379
927,46928004.0,928,2018-07-23T00:00:00.000Z,2956,2018-12-09T00:53:28.000Z,,Narrative,5,,1376.0,NEO,neo,NEO,2018-12-09T00:53:28.000Z,344174.754690196,-0.857061,4.95873,-16.1668,0.00733410171654,3893.76262197112,narrative,NRVE,[],46928004.0
928,4151403.88054747,929,2017-11-25T00:00:00.000Z,2230,2018-12-09T00:53:17.000Z,21000000.0,Monkey Project,6,,,,,,2018-12-09T00:53:17.000Z,342226.112095111,-2.14472,5.66124,-13.7494,0.0824362364979,704.263659990173,monkey-project,MONK,['mineable'],4151403.88054747
929,2715001.86542196,930,2018-09-24T00:00:00.000Z,3336,2018-12-09T00:53:33.000Z,,IQeon,6,,1027.0,Ethereum,ethereum,ETH,2018-12-09T00:53:33.000Z,340699.3953916597,0.0579153,0.521558,-6.63979,0.125487720554,900.450434176452,iqeon,IQN,[],5491860.1987553
930,11891160.817095,931,2018-07-19T00:00:00.000Z,2949,2018-12-09T00:53:28.000Z,,Kryll,3,,1027.0,Ethereum,ethereum,ETH,2018-12-09T00:53:28.000Z,339480.77887845295,-0.301528,0.757271,-22.2091,0.0285490024145,36420.4553996223,kryll,KRL,[],49417348.0
931,96429249.9999999,932,2018-07-15T00:00:00.000Z,2923,2018-12-09T00:53:28.000Z,,XMCT,2,,1027.0,Ethereum,ethereum,ETH,2018-12-09T00:53:28.000Z,332335.5890262484,2.23382,0.589416,-4.14699,0.00344641889288,612956.555027654,xmct,XMCT,[],700000000.0
932,5584035.03148376,933,2018-10-03T00:00:00.000Z,3377,2018-12-09T00:53:35.000Z,19000000.0,GenesisX,2,,,,,,2018-12-09T00:53:35.000Z,331556.1581541742,0.25621,1.00087,-34.532,0.0593757303249,1906.71049586949,genesisx,XGS,['mineable'],5584035.03148376
933,41336896.887,934,2017-12-01T00:00:00.000Z,2240,2018-12-09T00:53:18.000Z,,SoMee.Social,2,,1027.0,Ethereum,ethereum,ETH,2018-12-09T00:53:18.000Z,326973.39348435006,7.23652,-14.424,-28.5021,0.00790996465889,3520.42885422025,ongsocial,ONG,[],150000000.0
934,104936230.999903,935,2018-01-17T00:00:00.000Z,2418,2018-12-09T00:53:19.000Z,,Maverick Chain,2,,1027.0,Ethereum,ethereum,ETH,2018-12-09T00:53:19.000Z,326078.4040593245,3.89308,1.29157,-1.2089,0.00310739580555,14867.496816242,maverick-chain,MVC,[],200000000.0
935,15719585.2391518,936,2015-05-07T00:00:00.000Z,921,2018-12-09T00:54:07.000Z,210000000.0,Universal Currency,6,,,,,,2018-12-09T00:54:07.000Z,325469.97968052863,0.797032,-4.40541,-17.5304,0.0207047434604,3762.77163697763,universal-currency,UNIT,['mineable'],19819585.2391518
936,917302597.0,937,2018-10-10T00:00:00.000Z,3423,2018-12-09T00:53:35.000Z,,Sharpay,2,,1027.0,Ethereum,ethereum,ETH,2018-12-09T00:53:35.000Z,325482.7996287925,4.17066,-4.47588,12.4737,0.000354825987295,7773.31454708155,sharpay,S,[],4000000000.0
937,7000000.0,938,2018-09-14T00:00:00.000Z,3289,2018-12-09T00:53:32.000Z,,BitCoen,4,,,,,,2018-12-09T00:53:32.000Z,323833.8449822,0.131665,-4.67589,-1.52519,0.0462619778546,6759.31345593129,bitcoen,BEN,[],100000000.0
938,88016955.8909,939,2018-11-02T00:00:00.000Z,3589,2018-12-09T00:53:37.000Z,,Ethereum Meta,2,,1027.0,Ethereum,ethereum,ETH,2018-12-09T00:53:37.000Z,322704.63149253,0.196649,-4.65471,-24.0758,0.00366639164268,1526.33748728003,ethereum-meta,ETHM,[],96571598.0
939,849999.5,940,2016-09-17T00:00:00.000Z,1392,2018-12-09T00:54:10.000Z,20000000.0,Pluton,6,,1027.0,Ethereum,ethereum,ETH,2018-12-09T00:54:10.000Z,316594.82977283763,-1.61107,-10.9414,-8.10163,0.372464724712,12333.5047504608,pluton,PLU,[],20000000.0
940,39928144.0,941,2017-11-07T00:00:00.000Z,2152,2018-12-09T00:53:19.000Z,,CarTaxi Token,2,,1027.0,Ethereum,ethereum,ETH,2018-12-09T00:53:19.000Z,311354.3845994233,0.0869427,12.0378,17.8622,0.00779786770453,1783.36080814819,cartaxi-token,CTX,[],59928144.0
941,3406412460.62709,942,2018-08-23T00:00:00.000Z,3219,2018-12-09T00:53:32.000Z,,FUTURAX,5,,1027.0,Ethereum,ethereum,ETH,2018-12-09T00:53:32.000Z,311027.73738111235,-0.183932,-3.92731,-32.0973,9.1306540525e-05,5459.02412642591,futurax,FTXT,[],7076400718.03102
942,25576797.0,943,2017-07-11T00:00:00.000Z,1799,2018-12-09T00:54:13.000Z,84000000.0,Rupee,9,,,,,,2018-12-09T00:54:13.000Z,307496.823583384,-8.44191,-33.8667,24.0458,0.012022491463,2740.78610325261,rupee,RUP,['mineable'],32533450.0
943,11290301.06,944,2017-12-06T00:00:00.000Z,2256,2018-12-09T00:53:19.000Z,,Bonpay,6,,1027.0,Ethereum,ethereum,ETH,2018-12-09T00:53:19.000Z,301935.1569050193,-3.14355,-0.280949,-16.2592,0.026742879158,12300.5928086568,bonpay,BON,[],21745688.3534
944,8181569.12195665,945,2017-08-27T00:00:00.000Z,1922,2018-12-09T00:54:14.000Z,,Monoeci,5,,,,,,2018-12-09T00:54:14.000Z,301323.67992190254,0.231765,-8.84469,-5.07327,0.0368295708843,2747.12990442574,monacocoin,XMCC,['mineable'],8181569.12195665
945,228097040.0,946,2018-07-25T00:00:00.000Z,2968,2018-12-09T00:53:28.000Z,,Bridge Protocol,4,,1376.0,NEO,neo,NEO,2018-12-09T00:53:28.000Z,298459.7792657406,4.78037,-10.947,-19.1769,0.00130847721332,1142.31318536371,bridge-protocol,TOLL,[],708097040.0
946,35775111.8287921,947,2018-10-22T00:00:00.000Z,3482,2018-12-09T00:53:37.000Z,,Teloscoin,4,,,,,,2018-12-09T00:53:37.000Z,297506.8327406844,57.2405,-51.507,245.396,0.00831602802989,6245.35120894285,teloscoin,TELOS,['mineable'],39875282.40819
947,42038227.3787922,948,2017-09-19T00:00:00.000Z,1970,2018-12-09T00:54:13.000Z,300000000.0,ATBCoin,5,,,,,,2018-12-09T00:54:13.000Z,292250.5439864067,0.644777,-0.609942,-28.3452,0.00695201872698,3590678.95796995,atbcoin,ATB,['mineable'],54015027.3787922
948,10959796.0,949,2018-10-05T00:00:00.000Z,3404,2018-12-09T00:53:35.000Z,,Wixlar,8,,1027.0,Ethereum,ethereum,ETH,2018-12-09T00:53:35.000Z,291905.5978700993,0.144023,-16.575,-32.1598,0.0266342181798,7132.77390209677,wixlar,WIX,[],5330000000.0
949,2777600756.0,950,2014-10-25T00:00:00.000Z,699,2018-12-09T00:54:06.000Z,,NuShares,2,,626.0,NuBits,nubits,USNBT,2018-12-09T00:54:06.000Z,290718.3197325725,0.0531823,51.8641,24.0097,0.000104665265195,985.299952188772,nushares,NSR,[],3134648141.0
950,170571082.0,951,2017-08-15T00:00:00.000Z,1894,2018-12-09T00:54:11.000Z,,The ChampCoin,2,,,,,,2018-12-09T00:54:11.000Z,289524.6653784726,-2.41158,-0.428464,-15.8348,0.00169738423409,7736.53198008683,the-champcoin,TCC,['mineable'],193645355.0
951,23761750.0,952,2014-02-14T00:00:00.000Z,130,2018-12-09T00:54:04.000Z,,HunterCoin,1,,,,,,2018-12-09T00:54:04.000Z,287630.34605858056,-0.0545047,-9.06304,-26.0045,0.0121047627409,2723.50456957677,huntercoin,HUC,['mineable'],23761750.0
952,337982791.168832,953,2018-06-04T00:00:00.000Z,2836,2018-12-09T00:53:25.000Z,,Bigbom,5,,1027.0,Ethereum,ethereum,ETH,2018-12-09T00:53:25.000Z,285192.96956635785,0.00427494,-2.13969,-22.2015,0.000843809143596,138007.680389443,bigbom,BBO,[],1999751536.60543
953,500000000.0,954,2018-05-11T00:00:00.000Z,2733,2018-12-09T00:53:26.000Z,,Freyrchain,6,,1027.0,Ethereum,ethereum,ETH,2018-12-09T00:53:26.000Z,284443.5063695,0.134698,0.679172,-22.341,0.000568887012739,187469.487791694,freyrchain,FREC,[],10000000000.0
954,40477041.6133,955,2016-05-31T00:00:00.000Z,1268,2018-12-09T00:54:07.000Z,,Nullex,6,,,,,,2018-12-09T00:54:07.000Z,283808.37638292904,0.168001,-10.2254,-42.846,0.00701158891735,1949.31346049626,nullex,NLX,['mineable'],51530000.6133
955,5203704.90368711,956,2018-09-18T00:00:00.000Z,3308,2018-12-09T00:53:33.000Z,100000000.0,Xchange,2,,,,,,2018-12-09T00:53:33.000Z,272345.9125368451,0.197174,86.4261,43.2124,0.0523369248598,2284.33638707896,xchange,XCG,['mineable'],6506251.95105523
956,11678403.0,957,2017-12-26T00:00:00.000Z,2311,2018-12-09T00:53:18.000Z,,ACE (TokenStars),2,,1027.0,Ethereum,ethereum,ETH,2018-12-09T00:53:18.000Z,271650.030241934,-0.220691,-1.92767,5.37953,0.0232608885172,81604.6595146513,ace,ACE,[],14476036.0
957,17044553.0270073,958,2018-04-20T00:00:00.000Z,2653,2018-12-09T00:53:23.000Z,,Auctus,8,,1027.0,Ethereum,ethereum,ETH,2018-12-09T00:53:23.000Z,271473.2023294429,-3.90895,-6.68244,-48.3249,0.0159272702487,1801.85541569578,auctus,AUC,[],65829657.5570073
958,4069298.7603234,959,2018-10-31T00:00:00.000Z,3578,2018-12-09T00:53:35.000Z,126000000.0,CoinToGo,3,,,,,,2018-12-09T00:53:35.000Z,269379.45978859096,0.197174,2.23466,66.9785,0.0661980050261,13978.5816181447,cointogo,2GO,['mineable'],26904767.2071639
959,3884634.745,960,2014-10-05T00:00:00.000Z,659,2018-12-09T00:54:05.000Z,,Bitswift,1,,1320.0,Ardor,ardor,ARDR,2018-12-09T00:54:05.000Z,264383.4505258456,0.234618,-1.49099,-20.2535,0.0680587668805,664.867209944861,bitswift,BITS,[],3884634.745
960,11951676.8568151,961,2018-08-01T00:00:00.000Z,2990,2018-12-09T00:53:30.000Z,,EXMR,6,,1027.0,Ethereum,ethereum,ETH,2018-12-09T00:53:30.000Z,263783.81473812886,0.123617,3.90813,-11.0883,0.0220708623483,7919.26878881783,exmr,EXMR,[],15000000.0
961,242550845.354,962,2018-05-28T00:00:00.000Z,2825,2018-12-09T00:53:25.000Z,,Naviaddress,3,,1027.0,Ethereum,ethereum,ETH,2018-12-09T00:53:25.000Z,261304.43394505413,0.172569,3.85615,-27.0409,0.00107731817452,113873.522349191,naviaddress,NAVI,[],1000000000.0
962,611226584.438,963,2018-06-07T00:00:00.000Z,2848,2018-12-09T00:53:26.000Z,,Paymon,3,,1027.0,Ethereum,ethereum,ETH,2018-12-09T00:53:26.000Z,259691.18194288792,0.19312,2.33209,-10.3806,0.000424868925133,927.158180987689,paymon,PMNT,[],1000000000.0
963,3287918.14155651,964,2018-10-04T00:00:00.000Z,3390,2018-12-09T00:53:35.000Z,15000000.0,Quantis Network,2,,,,,,2018-12-09T00:53:35.000Z,258524.21415388995,0.192781,-3.25234,-31.4609,0.0786285433589,509.10531603933,quantis-network,QUAN,['mineable'],3287918.75278556
964,784399591.710095,965,2018-03-12T00:00:00.000Z,2580,2018-12-09T00:53:22.000Z,,Leadcoin,7,,1027.0,Ethereum,ethereum,ETH,2018-12-09T00:53:22.000Z,258259.9465790929,-1.81055,-3.57604,-7.6297,0.000329245386291,15110.0804946522,leadcoin,LDC,[],2627412705.53219
965,346572643.009968,966,2018-01-16T00:00:00.000Z,2414,2018-12-09T00:53:21.000Z,,RealChain,3,,1027.0,Ethereum,ethereum,ETH,2018-12-09T00:53:21.000Z,255803.25594106753,4.92373,3.66917,-20.449,0.00073809419497,196158.333066244,realchain,RCT,[],1000000000.0
966,14692588.8819299,967,2018-06-27T00:00:00.000Z,2877,2018-12-09T00:53:27.000Z,,Bodhi [ETH],7,,1027.0,Ethereum,ethereum,ETH,2018-12-09T00:53:27.000Z,255259.609544329,-0.20386,3.22548,-13.5691,0.0173733582009,8911.29415101679,bodhi-eth,BOE,[],100000000.0
967,51200000000.0,968,2018-08-10T00:00:00.000Z,3146,2018-12-09T00:53:30.000Z,,CyberFM,7,,1027.0,Ethereum,ethereum,ETH,2018-12-09T00:53:30.000Z,255046.117638656,0.0802658,20.5243,2.25762,4.98136948513e-06,9031.724070436,cyberfm,CYFM,[],102000000000.0
968,96451400.0,969,2017-09-29T00:00:00.000Z,2002,2018-12-09T00:53:14.000Z,400000000.0,TrezarCoin,4,,,,,,2018-12-09T00:53:14.000Z,252566.86162881588,0.201949,0.193311,-20.0771,0.00261859197097,1511.93665194973,trezarcoin,TZC,['mineable'],145143900.0
969,120140384.183289,970,2018-03-27T00:00:00.000Z,2615,2018-12-09T00:53:23.000Z,,Blocklancer,4,,1027.0,Ethereum,ethereum,ETH,2018-12-09T00:53:23.000Z,252073.8083091224,0.0578777,11.1579,-3.9038,0.00209816049801,13110.2911066349,blocklancer,LNC,[],152177339.137222
970,9021908.59070744,971,2018-07-19T00:00:00.000Z,2948,2018-12-09T00:53:29.000Z,,Jury.Online Token,1,,1027.0,Ethereum,ethereum,ETH,2018-12-09T00:53:29.000Z,245696.85294400668,0.201949,-1.58487,-12.8305,0.0272333564981,9155.96967270457,jury-online-token,JOT,[],18601983.9507074
971,15200771.0,972,2018-08-09T00:00:00.000Z,3132,2018-12-09T00:53:30.000Z,,EtherGem,3,,,,,,2018-12-09T00:53:30.000Z,244951.815015189,0.0335153,-0.448003,-5.69736,0.0161144336044,1781.07397221607,ethergem,EGEM,['mineable'],15200771.0
972,13696192.0706968,973,2018-08-01T00:00:00.000Z,3018,2018-12-09T00:53:30.000Z,,Kalkulus,2,,,,,,2018-12-09T00:53:30.000Z,242686.21038064454,0.45789,-0.00382116,-11.5882,0.0177192470088,10452.0064352019,kalkulus,KLKS,['mineable'],14371272.0706968
973,169653.85434801,974,2018-11-12T00:00:00.000Z,3604,2018-12-09T00:53:37.000Z,5000000.0,SkyHub Coin,2,,,,,,2018-12-09T00:53:37.000Z,242626.78852032917,31.9682,56.2837,25.2187,1.4301283602,21411.9997067294,skyhub-coin,SHB,['mineable'],219653.85434801
974,22099932.1913,975,2018-07-10T00:00:00.000Z,2913,2018-12-09T00:53:26.000Z,225000000.0,DaTa eXchange,2,,1027.0,Ethereum,ethereum,ETH,2018-12-09T00:53:26.000Z,241819.28027827348,-0.344399,0.275514,-10.9755,0.0109420824546,15959.2008845049,data-exchange,DTX,[],46094018.6658
975,53185795.4959041,976,2017-12-13T00:00:00.000Z,2270,2018-12-09T00:53:18.000Z,,SportyCo,8,,1027.0,Ethereum,ethereum,ETH,2018-12-09T00:53:18.000Z,240407.57909119924,-0.0278688,-4.37521,-22.0743,0.00452014634452,35254.3238871376,sportyco,SPF,[],70673453.9859041
976,521625806.000377,977,2017-10-02T00:00:00.000Z,2012,2018-12-09T00:54:13.000Z,,Voise,9,,1027.0,Ethereum,ethereum,ETH,2018-12-09T00:54:13.000Z,240146.13873225058,0.532705,-12.1453,-15.8877,0.000460380096172,1275.23768772182,voisecom,VOISE,[],775513264.361324
977,2676076.70292219,978,2018-01-16T00:00:00.000Z,2411,2018-12-09T00:53:20.000Z,,Galactrum,3,,,,,,2018-12-09T00:53:20.000Z,239623.56700831826,-4.55,-8.25001,-37.3693,0.0895428620363,746.701279649434,galactrum,ORE,['mineable'],3396076.70292219
978,2404642445.0,979,2018-10-11T00:00:00.000Z,3432,2018-12-09T00:53:34.000Z,,Rapids,4,,1027.0,Ethereum,ethereum,ETH,2018-12-09T00:53:34.000Z,238249.40203009034,0.437398,36.8765,-28.9785,9.90789306433e-05,678.364461411653,rapids,RPD,[],35000000000.0
979,8066976.34573702,980,2017-12-13T00:00:00.000Z,2272,2018-12-09T00:53:16.000Z,,Soma,4,,1027.0,Ethereum,ethereum,ETH,2018-12-09T00:53:16.000Z,235820.77472547686,1.19591,-3.05796,-28.068,0.0292328580894,47315.1063687744,soma,SCT,[],14418075.1393107
980,173851274.643263,981,2018-04-20T00:00:00.000Z,2658,2018-12-09T00:53:25.000Z,,SyncFab,9,,1027.0,Ethereum,ethereum,ETH,2018-12-09T00:53:25.000Z,234860.92105417117,-0.115101,0.278385,-40.9062,0.00135093010699,160325.065442921,syncfab,MFG,[],868459135.741433
981,11505000.0,982,2018-03-05T00:00:00.000Z,2560,2018-12-09T00:53:21.000Z,,EZToken,6,,1027.0,Ethereum,ethereum,ETH,2018-12-09T00:53:21.000Z,234741.3971548035,-0.0878738,10.5805,0.152623,0.0204034243507,6646.07572973661,eztoken,EZT,[],50000000.0
982,282407188.930508,983,2018-03-08T00:00:00.000Z,2565,2018-12-09T00:53:22.000Z,,StarterCoin,3,,1027.0,Ethereum,ethereum,ETH,2018-12-09T00:53:22.000Z,231639.42436208535,0.0167586,4.17913,-21.2909,0.000820232038849,936.921298676457,startercoin,STAC,[],342007188.930508
983,406626.15006395,984,2018-03-12T00:00:00.000Z,2583,2018-12-09T00:53:22.000Z,,Octoin Coin,5,,,,,,2018-12-09T00:53:22.000Z,228720.00118621264,22.4358,5.24698,22.5764,0.562482273091,1047253.77404238,octoin-coin,OCC,[],969950.3047709
984,43982920.422362,985,2018-10-15T00:00:00.000Z,3449,2018-12-09T00:53:37.000Z,,MMOCoin,3,,,,,,2018-12-09T00:53:37.000Z,228673.9995695032,1.19975,2.0084,33.4226,0.0051991545212,1110.28171436692,mmocoin,MMO,['mineable'],101677711.949762
985,37716033.9694917,986,2018-05-23T00:00:00.000Z,2770,2018-12-09T00:53:24.000Z,,Cazcoin,3,,,,,,2018-12-09T00:53:24.000Z,222525.52618834184,0.197144,-13.4997,49.1327,0.00590002454575,17686.4040202504,cazcoin,CAZ,[],45277035.6033082
986,82666196.2457144,987,2018-09-18T00:00:00.000Z,3313,2018-12-09T00:53:34.000Z,3000000000.0,CryptoFlow,2,,,,,,2018-12-09T00:53:34.000Z,220721.64177426056,0.821295,1.45996,-17.763,0.00267003505421,880.998690412409,cryptoflow,CFL,['mineable'],379532873.747232
987,2000000.0,988,2017-06-16T00:00:00.000Z,1722,2018-12-09T00:54:13.000Z,,More Coin,2,,1027.0,Ethereum,ethereum,ETH,2018-12-09T00:54:13.000Z,215166.327976,0.0135559,16.6391,-12.4218,0.107583163988,6050.50267025233,more-coin,MORE,[],30000000.0
988,56233658.0,989,2018-06-27T00:00:00.000Z,2879,2018-12-09T00:53:28.000Z,,Origin Sport,3,,1027.0,Ethereum,ethereum,ETH,2018-12-09T00:53:28.000Z,212480.69841254706,0.154064,1.07256,-31.6517,0.00377853239447,5385.32308485255,origin-sport,ORS,[],300000000.0
989,6303952.43356639,990,2017-08-08T00:00:00.000Z,1869,2018-12-09T00:54:13.000Z,,Mao Zedong,1,,,,,,2018-12-09T00:54:13.000Z,211770.7727445572,0.227229,1.0261,-6.77025,0.0335933329092,537.667746760115,mao-zedong,MAO,['mineable'],6303952.43356639
990,162464060000.0,991,2014-11-16T00:00:00.000Z,730,2018-12-09T00:54:06.000Z,,GCN Coin,9,,,,,,2018-12-09T00:54:06.000Z,211312.42406703316,0.183546,-17.8508,-53.6116,1.30067181669e-06,1163.64935307132,gcn-coin,GCN,['mineable'],162464060000.0
991,114242548.464652,992,2018-11-27T00:00:00.000Z,3619,2018-12-09T00:53:37.000Z,,BEAT,2,,1027.0,Ethereum,ethereum,ETH,2018-12-09T00:53:37.000Z,210340.0493716621,0.137071,-7.43514,-23.1777,0.00184117084395,28252.2577341155,beat,BEAT,[],1226667278.0
992,700524.0,993,2017-09-29T00:00:00.000Z,1999,2018-12-09T00:53:14.000Z,,Kolion,3,,1274.0,Waves,waves,WAVES,2018-12-09T00:53:14.000Z,207007.7387458992,-0.149668,1.75299,-0.245666,0.295504135113,2333.25926950252,kolion,KLN,['mineable'],1000000.0
993,527873733.0,994,2018-08-07T00:00:00.000Z,2622,2018-12-09T00:53:23.000Z,,ClearCoin,1,,1027.0,Ethereum,ethereum,ETH,2018-12-09T00:53:23.000Z,204578.31600035695,1.72585,1.36023,-24.6845,0.000387551611704,910.212094741354,clearcoin,XCLR,[],1000000000.0
994,323468764.0379,995,2018-01-15T00:00:00.000Z,2397,2018-12-09T00:53:18.000Z,,Hackspace Capital,1,,1027.0,Ethereum,ethereum,ETH,2018-12-09T00:53:18.000Z,203287.85000868092,6.09113,7.32505,-13.9688,0.000628462073033,1773.29053286871,hackspace-capital,HAC,[],1000000000.0
995,36325371.3183854,996,2018-01-30T00:00:00.000Z,2489,2018-12-09T00:53:20.000Z,,BitWhite,8,,,,,,2018-12-09T00:53:20.000Z,202652.07255038057,-0.0820222,11.1374,15.2871,0.00557880250622,214788.677097173,bitwhite,BTW,['mineable'],60342895.0
996,5728004800.02098,997,2018-09-12T00:00:00.000Z,3278,2018-12-09T00:53:31.000Z,17147480000.0,Penguin Coin,7,,,,,,2018-12-09T00:53:31.000Z,202398.2661568752,-1.71674,-25.6837,-49.2415,3.53348632243e-05,10591.7703221324,penguin-coin,PENG,['mineable'],9728004800.02098
997,36315818.9321347,998,2018-10-24T00:00:00.000Z,3495,2018-12-09T00:53:35.000Z,,ModulTrade,4,,1027.0,Ethereum,ethereum,ETH,2018-12-09T00:53:35.000Z,202366.29222049328,-0.032204,-9.76943,-29.7961,0.00557240062791,26207.0055340791,modultrade,MTRC,[],78125410.7521347
998,33446700.3588774,999,2018-08-02T00:00:00.000Z,3027,2018-12-09T00:53:30.000Z,,Webcoin,5,,1027.0,Ethereum,ethereum,ETH,2018-12-09T00:53:30.000Z,201051.33260867008,0.0257538,7.58308,-21.2925,0.00601109617545,425070.749504594,webcoin,WEB,[],70000000.0
999,1097726943144.74,1000,2016-07-25T00:00:00.000Z,1322,2018-12-09T00:54:08.000Z,,808Coin,7,,,,,,2018-12-09T00:54:08.000Z,199597.6647998275,10.7169,-5.09329,-7.278,1.81828155031e-07,588.176730873653,808coin,808,['mineable'],1097726943144.74
